1,3414493 Canada Inc,"11 Church St, Ste 401",,,M5E 1W1,,2022-04-29,,,2023-10-12 10:25:20,'2023-10-30 12:42:37'),category_primary,category_all,is_builder,is_investment,is_reit,is_private_equity,is_asset_manager,is_family_office,is_pension_fund,is_insurance,is_lender
12722,Vennare Real Estate Investments Inc,"10425 Islington Ave, Ste 1",Kleinburg,Ontario,L0J 1C0,416-642-4235,2020-01-30,,,2023-11-02 18:11:56,'2023-11-02 18:11:56'),investment,investment,0,1,0,0,0,0,0,0,0
12726,Linfam Holdings Inc,3034 South Dr,Burlington,Ontario,L7N 1H2,905-637-3631,2020-01-29,,,2023-11-02 18:11:56,'2023-11-02 18:11:56'),investment,investment,0,1,0,0,0,0,0,0,0
12733,LD Investments Canadian Ltd,"270 Sylvan Ave, Ste 290",Englewood Cliffs,NJ,USA - 07632,,2020-01-22,,,2023-11-02 18:11:57,'2023-11-02 18:11:57'),investment,investment,0,1,0,0,0,0,0,0,0
12742,21 Stirling Ave Holdings Corp,"220 Wyecroft Rd, Ste 203",Oakville,Ontario,L6K 3V1,226-271-0288,2020-01-15,,,2023-11-02 18:11:57,'2023-11-02 18:11:57'),investment,investment,0,1,0,0,0,0,0,0,0
12743,Diga Investments Ltd,362 Culford Rd,Toronto,Ontario,M6L 2V9,416-546-9637,2020-01-15,,,2023-11-02 18:11:57,'2023-11-02 18:11:57'),investment,investment,0,1,0,0,0,0,0,0,0
12745,M Zub Holdings Ltd,247 Corrie Cres,Waterloo,Ontario,N2L 5W3,519-884-2079,2020-01-15,,,2023-11-02 18:11:57,'2023-11-02 18:11:57'),investment,investment,0,1,0,0,0,0,0,0,0
12759,Sochon Holdings Inc,,Mount Forest,Ontario,N0G 2L0,,2019-09-30,,,2023-11-02 18:15:27,'2023-11-02 18:15:27'),investment,investment,0,1,0,0,0,0,0,0,0
12777,Kingstone Capital Management Inc,"45 St Clair Ave W, Ste 1001",Toronto,Ontario,M4V 1K9,416-306-2287,2019-09-17,,,2023-11-02 18:15:27,'2023-11-02 18:15:27'),investment,investment,0,1,0,0,0,0,0,0,0
12778,La Belo Holdings Ltd,1244 Dundas St W,Toronto,Ontario,M6J 1X5,416-534-1141,2019-09-17,,,2023-11-02 18:15:27,'2023-11-02 18:15:27'),investment,investment,0,1,0,0,0,0,0,0,0
12785,King on Kennedy 15 Holding Inc,13945 Kennedy Rd,Caledon,Ontario,L7C 2H3,,2019-09-16,,,2023-11-02 18:15:28,'2023-11-02 18:15:28'),investment,investment,0,1,0,0,0,0,0,0,0
12802,Meadowvale Capital Corp Inc,5000 Appleby Line,Burlington,Ontario,L7M 0P5,905-336-1267,2019-09-12,,,2023-11-02 18:15:28,'2023-11-02 18:15:28'),investment,investment,0,1,0,0,0,0,0,0,0
12805,Pymbo Investments Inc,311 Pape Ave,Toronto,Ontario,M4M 2W8,416-204-6261,2019-09-12,,,2023-11-02 18:15:28,'2023-11-02 18:15:28'),investment,investment,0,1,0,0,0,0,0,0,0
12806,640 Barrydowne Holdings Inc,"13450 - 102nd Ave, Ste 1500",Surrey,BC,V3T 5X3,,2019-09-12,,,2023-11-02 18:15:28,'2023-11-02 18:15:28'),investment,investment,0,1,0,0,0,0,0,0,0
12808,Danward Holdings Inc,255 Silverado Trail,Woodbridge,Ontario,L4H 2N4,905-552-0897,2019-09-12,,,2023-11-02 18:15:28,'2023-11-02 18:15:28'),investment,investment,0,1,0,0,0,0,0,0,0
12819,Canbia Holdings Inc,372 Melrose Ave,Toronto,Ontario,M5M 1Z7,416-782-9914,2019-09-06,,,2023-11-02 18:15:29,'2023-11-02 18:15:29'),investment,investment,0,1,0,0,0,0,0,0,0
12821,Vitani Investments Ltd,561 Edgewater Rd,Sudbury,Ontario,P3G 1J7,705-523-8007,2019-09-06,,,2023-11-02 18:15:29,'2023-11-02 18:15:29'),investment,investment,0,1,0,0,0,0,0,0,0
12823,Global Investment Holdings Inc,760 Brant St,Burlington,Ontario,L7R 4B8,,2019-09-06,,,2023-11-02 18:15:29,'2023-11-02 18:15:29'),investment,investment,0,1,0,0,0,0,0,0,0
12825,Philo Investments Ltd,,Richmond Hill,Ontario,L4B 1K7,,2019-09-05,,,2023-11-02 18:15:29,'2023-11-02 18:15:29'),investment,investment,0,1,0,0,0,0,0,0,0
12830,Aera Investments (Ontario) Ltd,42 Baywood Dr,Ottawa,Ontario,K2S 2H7,,2019-09-04,,,2023-11-02 18:15:29,'2023-11-02 18:15:29'),investment,investment,0,1,0,0,0,0,0,0,0
12831,Daniels Capital Group,,Toronto,Ontario,M4P 2E5,416-324-8178,2019-09-04,,,2023-11-02 18:15:29,'2023-11-02 18:15:29'),investment,investment,0,1,0,0,0,0,0,0,0
12840,Hylena Holdings Inc,122 Muscovey Dr,Elmira,Ontario,N3B 3P7,519-669-3338,2019-08-30,,,2023-11-02 18:15:29,'2023-11-02 18:15:29'),investment,investment,0,1,0,0,0,0,0,0,0
12841,Strive Holdings Inc,53 Meadowbank Rd,Toronto,Ontario,M9B 5C7,416-695-0291,2019-08-30,,,2023-11-02 18:15:29,'2023-11-02 18:15:29'),investment,investment,0,1,0,0,0,0,0,0,0
12851,Yi Feng Financial Inc,725 Yarfield Cres,Newmarket,Ontario,L3X 0H4,,2019-08-15,,,2023-11-02 18:15:30,'2023-11-02 18:15:30'),investment,investment,0,1,0,0,0,0,0,0,0
12861,HM-Catai Holdings Commercial Inc,1358 Hurontario St,Mississauga,Ontario,L5G 3H4,905-891-3434,2019-08-14,hm.com,,2023-12-02 13:43:10,'2023-11-02 18:15:30'),investment,investment,0,1,0,0,0,0,0,0,0
