1229,13587258 Canada Inc,,,2023-10-13 11:17:24,'2023-10-30 12:43:01')
1230,2602943 Ontario Inc,,,2023-10-13 11:17:25,'2023-10-30 12:43:01')
1231,2852268 Ontario Inc,,,2023-10-13 11:17:25,'2023-10-30 12:43:01')
1232,CM Servicing GP Inc,,,2023-10-13 11:17:25,'2023-10-30 12:43:01')
1233,Raku Corporatio,,,2023-10-13 11:17:25,'2023-10-30 12:43:01')
1234,The Canadian Life Assurance Co,,,2023-10-13 11:17:26,'2023-10-30 12:43:01')
1235,Muriel &amp; Catherine Armstrong,,,2023-10-13 11:17:26,'2023-10-30 12:43:01')
1236,Portage Capital Nominee Inc,,,2023-10-13 11:17:29,'2023-10-30 12:43:01')
1237,2101516 Ontario Inc,,,2023-10-13 11:17:29,'2023-10-30 12:43:01')
1238,2541005 Ontario Ltd,,,2023-10-13 11:17:29,'2023-10-30 12:43:01')
1239,Estate of Aline Hotte,,,2023-10-13 11:17:30,'2023-10-30 12:43:01')
1240,1000242728 Ontario Inc,,,2023-10-13 11:17:30,'2023-10-30 12:43:01')
1241,Koala T Home Improvements Inc,,,2023-10-13 11:17:30,'2023-10-30 12:43:01')
1242,Brookside Financial Cor,,,2023-10-13 11:17:30,'2023-10-30 12:43:01')
1243,6283535 Canada Inc,,,2023-10-13 11:17:31,'2023-10-30 12:43:01')
1244,Reciprocal Opportunities Inc,,,2023-10-13 11:17:31,'2023-10-30 12:43:01')
1245,Deerfield Developments Inc,,,2023-10-13 11:17:31,'2023-10-30 12:43:01')
1246,Hour Holding Cor,,,2023-10-13 11:17:31,'2023-10-30 12:43:01')
1247,2295702 Ontario Inc,,,2023-10-13 11:17:31,'2023-10-30 12:43:01')
1248,2841018 Ontario Inc,,,2023-10-13 11:17:31,'2023-10-30 12:43:01')
1249,2059151 Ontario Inc,,,2023-10-13 11:17:32,'2023-10-30 12:43:01')
1250,2852411 Ontario Inc,,,2023-10-13 11:17:32,'2023-10-30 12:43:01')
1251,Drewlo Grou,,,2023-10-13 11:17:32,'2023-10-30 12:43:01')
1252,Matrix Group Assurance Cor,,,2023-10-13 11:17:32,'2023-10-30 12:43:01')
1253,1737814 Ontario Inc,,,2023-10-13 11:17:32,'2023-10-30 12:43:01')
1254,"Wells Fargo Bank, National Association, Canadian Branch",,,2023-10-13 11:17:33,'2023-10-30 12:43:01')
1255,FJVIS Holdings Inc,,,2023-10-13 11:17:34,'2023-10-30 12:43:01')
1256,DD 840 Water Ltd,,,2023-10-13 11:17:34,'2023-10-30 12:43:01')
1257,1945849 Ontario Inc,,,2023-10-13 11:17:35,'2023-10-30 12:43:01')
1258,West Longwood Holdings Inc,,,2023-10-13 11:17:35,'2023-10-30 12:43:01')
1259,Caonundrum Capital Cor,,,2023-10-13 11:17:35,'2023-10-30 12:43:01')
1260,584572 Ontario Inc,,,2023-10-13 11:17:35,'2023-10-30 12:43:01')
1261,66 Contracting Ltd,,,2023-10-13 11:17:36,'2023-10-30 12:43:01')
1262,91 Contracting Ltd,,,2023-10-13 11:17:36,'2023-10-30 12:43:01')
1263,RGA Life Reinsurance Company of Canada,rgare.ca,,2023-12-02 13:34:32,'2023-10-30 12:43:01')
1264,1945245 Ontario Inc,,,2023-10-13 11:17:36,'2023-10-30 12:43:01')
1265,AAJ Management Services Inc,,,2023-10-13 11:17:39,'2023-10-30 12:43:01')
1266,Coulson Ridge Estates Ltd,,,2023-10-13 11:17:39,'2023-10-30 12:43:01')
1267,1359749 Ontario Ltd,,,2023-10-13 11:17:39,'2023-10-30 12:43:01')
1268,583167 Ontario Inc,,,2023-10-13 11:17:40,'2023-10-30 12:43:01')
1269,Justice Management Cor,,,2023-10-13 11:17:40,'2023-10-30 12:43:01')
1270,Erlhaven Farms Ltd,,,2023-10-13 11:17:40,'2023-10-30 12:43:01')
1271,Bobby Hull,,,2023-10-13 11:17:41,'2023-10-30 12:43:01')
1272,Anjay Ltd,,,2023-10-13 11:17:41,'2023-10-30 12:43:01')
1273,Kingdon Holdings Ltd,,,2023-10-13 11:17:41,'2023-10-30 12:43:01')
1274,Frank &amp; Doris Vreugdenhil,,,2023-10-13 11:17:41,'2023-10-30 12:43:01')
1275,1353946 Ontario Ltd,,,2023-10-13 11:17:43,'2023-10-30 12:43:01')
1276,1273679 Ontario Inc,,,2023-10-13 11:17:43,'2023-10-30 12:43:01')
1277,Hujade Investment Ltd,,,2023-10-13 11:17:44,'2023-10-30 12:43:01')
1278,849861 Ontario Ltd,,,2023-10-13 11:17:44,'2023-10-30 12:43:01')
1279,Mynik Investments Company Ltd,,,2023-10-13 11:17:44,'2023-10-30 12:43:01')
1280,PMP2011 GP Ltd,,,2023-10-13 11:17:44,'2023-10-30 12:43:01')
1281,Rix Holdings Ltd,,,2023-10-13 11:17:44,'2023-10-30 12:43:01')
1282,678114 Ontario Inc,,,2023-10-13 11:17:44,'2023-10-30 12:43:01')
1283,Speca Investments Inc,,,2023-10-13 11:17:44,'2023-10-30 12:43:01')
1284,34 West Avenue North (Hamilton) Inc,,,2023-10-13 11:17:44,'2023-10-30 12:43:01')
1285,Garrard Coinvest Limited Partnership GP Inc,,,2023-10-13 11:18:19,'2023-10-30 12:43:01')
1286,5185 Garrard Road Whitby Property Inc,,,2023-10-13 11:18:19,'2023-10-30 12:43:01')
1287,GMI Servicing Inc,gmi-mr.com,,2023-12-02 13:34:42,'2023-10-30 12:43:01')
1288,LIN Investments Ltd,,,2023-10-13 11:18:19,'2023-10-30 12:43:01')
1289,1073265 Ontario Inc,,,2023-10-13 11:18:19,'2023-10-30 12:43:01')
1290,2022988 Ontario Inc,,,2023-10-13 11:18:19,'2023-10-30 12:43:01')
1291,EMGO III Cor,,,2023-10-13 11:18:19,'2023-10-30 12:43:01')
1292,Wellington Bay Estates Ltd,,,2023-10-13 11:18:19,'2023-10-30 12:43:01')
1293,PFM Investments Ltd,,,2023-10-13 11:18:19,'2023-10-30 12:43:01')
1294,Fiera FP Real Estate Financing Fund,,,2023-10-13 11:18:19,'2023-10-30 12:43:01')
1295,Robintide Farms Ltd,,,2023-10-13 11:18:20,'2023-10-30 12:43:01')
1296,Windsron Family Credit Union Ltd,,,2023-10-13 11:18:20,'2023-10-30 12:43:01')
1297,2584979 Ontario Ltd,,,2023-10-13 11:18:20,'2023-10-30 12:43:01')
1298,Sidh Shakti Sh. Baba Balak Nath Bibi Satya,,,2023-10-13 11:18:20,'2023-10-30 12:43:01')
1299,2805015 Ontario Inc,,,2023-10-13 11:18:20,'2023-10-30 12:43:01')
1300,Mississauga Road (III) Equities Inc,,,2023-10-13 11:18:20,'2023-10-30 12:43:01')
1301,2370950 Ontario Inc,,,2023-10-13 11:18:22,'2023-10-30 12:43:01')
1302,Skipwell Farms Inc,,,2023-10-13 11:18:22,'2023-10-30 12:43:01')
1303,De Sei Investments Ltd,,,2023-10-13 11:18:22,'2023-10-30 12:43:01')
1304,162511 Canada Inc,,,2023-10-13 11:18:22,'2023-10-30 12:43:01')
1305,McCowan and Associates Ltd,,,2023-10-13 11:18:22,'2023-10-30 12:43:01')
1306,821015 Ontario Ltd,,,2023-10-13 11:18:23,'2023-10-30 12:43:01')
1307,2098450 Ontario Inc,,,2023-10-13 11:18:23,'2023-10-30 12:43:01')
1308,245 Creditstone Rd Ltd,,,2023-10-13 11:18:23,'2023-10-30 12:43:01')
1309,Waterloo Region Community Foundatio,,,2023-10-13 11:18:23,'2023-10-30 12:43:01')
1310,Canadian Co-Operative Investment Fund LP,,,2023-10-13 11:18:23,'2023-10-30 12:43:01')
1311,2683340 Ontario Inc,,,2023-10-13 11:18:24,'2023-10-30 12:43:01')
1312,Vinea Farm Ltd,,,2023-10-13 11:18:24,'2023-10-30 12:43:01')
1313,Skytrans London Terminal Inc,,,2023-10-13 11:18:25,'2023-10-30 12:43:01')
1314,CYD Investments Inc,,,2023-10-13 11:18:25,'2023-10-30 12:43:01')
1315,Myriad Holding Corp Ltd,,,2023-10-13 11:18:25,'2023-10-30 12:43:01')
1316,Clarkone Developments Ltd,,,2023-10-13 11:18:25,'2023-10-30 12:43:01')
1317,Paro Inc,,,2023-10-13 11:18:25,'2023-10-30 12:43:01')
1318,1215614 Ontario Ltd,,,2023-10-13 11:18:25,'2023-10-30 12:43:01')
1319,531778 Ontario Inc,,,2023-10-13 11:18:25,'2023-10-30 12:43:01')
1320,OPTrust Industrial Portfolio Investments Inc,,,2023-10-13 11:18:26,'2023-10-30 12:43:01')
1321,Black Creek Sporthorses Inc,,,2023-10-13 11:18:28,'2023-10-30 12:43:01')
1322,2011090 Ontario Inc,,,2023-10-13 11:18:29,'2023-10-30 12:43:01')
1323,ZMD Holdings Ltd,,,2023-10-13 11:18:29,'2023-10-30 12:43:01')
1324,Tantalo Investments Inc,,,2023-10-13 11:18:29,'2023-10-30 12:43:01')
1325,Algo Capital Holdings Inc,,,2023-10-13 11:18:29,'2023-10-30 12:43:01')
1326,2544220 Ontario Inc,,,2023-10-13 11:18:29,'2023-10-30 12:43:01')
1327,Tafteh Developments Inc and 5 other,,,2023-10-13 11:18:29,'2023-10-30 12:43:01')
1328,2158719 Ontario Inc,,,2023-10-13 11:18:29,'2023-10-30 12:43:01')
1329,Philpott Memorial Church,,,2023-10-13 11:18:29,'2023-10-30 12:43:01')
1330,Alcolm Ltd,,,2023-10-13 11:18:29,'2023-10-30 12:43:01')
1331,Duncan Hartwick Ltd,,,2023-10-13 11:18:30,'2023-10-30 12:43:01')
1332,768124 Ontario Inc,,,2023-10-13 11:18:30,'2023-10-30 12:43:01')
1333,EMM Co Inc,,,2023-10-13 11:18:30,'2023-10-30 12:43:01')
1334,Star Group International Inc,stargroup-intl.com,,2023-12-02 13:34:33,'2023-10-30 12:43:01')
1335,Pratec Realty Inc,,,2023-10-13 11:18:32,'2023-10-30 12:43:01')
1336,Stoker Investments (2020) Ltd,,,2023-10-13 11:18:32,'2023-10-30 12:43:01')
1337,763278 Ontario Inc,,,2023-10-13 11:18:32,'2023-10-30 12:43:01')
1338,2524390 Ontario Inc,,,2023-10-13 11:18:32,'2023-10-30 12:43:01')
1339,Guelph Rest Home Inc,,,2023-10-13 11:18:32,'2023-10-30 12:43:01')
1340,Herongate Barn Dinner Theatre Ltd,,,2023-10-13 11:18:32,'2023-10-30 12:43:01')
1341,Skyline Transfer Funds Inc,,,2023-10-13 11:18:32,'2023-10-30 12:43:01')
1342,Bro-Ham Properties (Parcel 2) Inc,,,2023-10-13 11:18:32,'2023-10-30 12:43:01')
1343,Romano-Franco Georgetown Inc,,,2023-10-13 11:18:33,'2023-10-30 12:43:01')
1344,Fengate Commercial Income Fund GP Inc,,,2023-10-13 11:18:33,'2023-10-30 12:43:01')
1345,2780263 Ontario Inc,,,2023-10-21 20:00:55,'2023-10-30 12:43:01')
1346,2728569 Ontario Inc,,,2023-10-21 20:00:55,'2023-10-30 12:43:01')
1347,The Forty Eight Corporatio,,,2023-10-21 20:00:55,'2023-10-30 12:43:01')
1348,MDSB Properties Inc,,,2023-10-21 20:00:55,'2023-10-30 12:43:01')
1349,401 Real Estate Trust Inc,,,2023-10-21 20:00:56,'2023-10-30 12:43:01')
1350,Wayne Bagnell,,,2023-10-21 20:00:56,'2023-10-30 12:43:01')
1351,Hatherell Construction Ltd,,,2023-10-21 20:00:56,'2023-10-30 12:43:01')
1352,672510 Ontario Ltd,,,2023-10-21 20:00:56,'2023-10-30 12:43:01')
1353,1258960 Ontario Inc,,,2023-10-21 20:00:56,'2023-10-30 12:43:01')
1354,2212027 Ontario Inc,,,2023-10-21 20:00:56,'2023-10-30 12:43:01')
1355,Malmac Enterprises Inc,,,2023-10-21 20:00:57,'2023-10-30 12:43:01')
1356,1000582235 Ontario Inc,,,2023-10-21 20:00:57,'2023-10-30 12:43:01')
1357,Royal Bank of Commerce,,,2023-10-21 20:00:57,'2023-10-30 12:43:01')
1358,Amea Holdings Ltd,,,2023-10-21 20:03:30,'2023-10-30 12:43:01')
1359,350634 Ontario Ltd,,,2023-10-21 20:03:30,'2023-10-30 12:43:01')
1360,998071 Ontario Inc,,,2023-10-21 20:03:30,'2023-10-30 12:43:01')
1361,Re-Charge Corporatio,,,2023-10-21 20:03:30,'2023-10-30 12:43:01')
1362,Daniko Management Ltd,,,2023-10-21 20:03:30,'2023-10-30 12:43:01')
1363,1238576 Ontario Ltd,,,2023-10-21 20:03:30,'2023-10-30 12:43:01')
1364,Parama Credit Union Ltd,,,2023-10-21 20:03:30,'2023-10-30 12:43:01')
1365,1725490 Ontario Inc,,,2023-10-21 20:03:30,'2023-10-30 12:43:01')
1366,2217171 Ontario Inc,,,2023-10-21 20:03:31,'2023-10-30 12:43:01')
1367,AMCO Storage Inc,,,2023-10-21 20:03:31,'2023-10-30 12:43:01')
1368,459421 Ontario Inc,,,2023-10-21 20:03:31,'2023-10-30 12:43:01')
1369,1706014 Ontario Ltd,,,2023-10-21 20:03:31,'2023-10-30 12:43:01')
1370,Hacienda Leasing Inc,dmautoleasing.com,,2023-12-02 13:42:03,'2023-10-30 12:43:01')
1371,Twinlake Holdings Ltd,,,2023-10-21 20:03:31,'2023-10-30 12:43:01')
1372,Forest City Aggregates II Inc,,,2023-10-21 20:03:31,'2023-10-30 12:43:01')
1373,Keith Samitt Ltd,,,2023-10-21 20:03:31,'2023-10-30 12:43:01')
1374,1650213 Ontario Inc,,,2023-10-21 20:03:31,'2023-10-30 12:43:01')
1375,Meagapin Ltd,,,2023-10-21 20:03:32,'2023-10-30 12:43:01')
1376,618709 Ontario Inc,,,2023-10-21 20:03:32,'2023-10-30 12:43:01')
1377,2647927 Ontario Inc,,,2023-10-21 20:03:32,'2023-10-30 12:43:01')
1378,Huigen Acres Inc,,,2023-10-21 20:03:32,'2023-10-30 12:43:01')
1379,247-249 Roehampton Inc,,,2023-10-21 20:06:34,'2023-10-30 12:43:01')
1380,Chiapson Development (Canada) Inc,,,2023-10-21 22:05:18,'2023-10-30 12:43:01')
1381,cIMC Construction Fund Cor,,,2023-10-21 22:05:18,'2023-10-30 12:43:01')
1382,Murray &amp; Company Holdings Ltd,,,2023-10-21 22:14:58,'2023-10-30 12:43:01')
1383,2559688 Ontario Inc,,,2023-10-23 20:25:54,'2023-10-30 12:43:01')
1384,Forgestone CGF 2 GP Inc,,,2023-10-23 20:25:54,'2023-10-30 12:43:01')
1385,344335 Ontario Ltd,,,2023-10-23 20:25:54,'2023-10-30 12:43:01')
1386,Canada ICI Capital Cor,,,2023-10-23 20:25:54,'2023-10-30 12:43:01')
1387,11035380 Canada Inc,,,2023-10-23 20:25:54,'2023-10-30 12:43:01')
1388,Greycan 8 Properties Inc,,,2023-10-23 20:25:54,'2023-10-30 12:43:01')
1389,Warehouse Properties Ltd,,,2023-10-23 20:25:54,'2023-10-30 12:43:01')
1390,Mile Hill Developments Inc,,,2023-10-23 20:25:54,'2023-10-30 12:43:01')
1391,Zedcor Inc,,,2023-10-23 20:25:54,'2023-10-30 12:43:01')
1392,HEXO Operations Inc,,,2023-10-23 20:25:54,'2023-10-30 12:43:01')
1393,RGA Life Insurance Co of Canada,,,2023-10-23 20:25:54,'2023-10-30 12:43:01')
1394,Zakher Pares Enterprises Ltd,,,2023-10-23 20:25:55,'2023-10-30 12:43:01')
1395,Caisse Desjardins de l&#039;Ouest de Laval,,,2023-10-23 20:25:55,'2023-10-30 12:43:01')
1396,"Fonds de Financement Immobiler Fiera FP, SEC",,,2023-10-23 20:25:55,'2023-10-30 12:43:01')
1397,Summit Industrial Income Cor,,,2023-10-23 20:25:55,'2023-10-30 12:43:01')
1398,BMO Life Assurance Co,,,2023-10-23 20:25:55,'2023-10-30 12:43:01')
1399,"Christine, Josef &amp; Klaus Doma",,,2023-10-23 20:25:55,'2023-10-30 12:43:01')
1400,Homedale-Eagle Cor,,,2023-10-23 20:25:55,'2023-10-30 12:43:01')
1401,Menkes Milton Industrial Inc,menkes.com,,2023-12-02 13:41:58,'2023-10-30 12:43:01')
1402,The Erin Mills Development Cor,,,2023-10-23 20:25:55,'2023-10-30 12:43:01')
1403,Canadian Property Holdings (Ontario) Inc,,,2023-10-23 20:25:55,'2023-10-30 12:43:01')
1404,CCD 543 Yonge GP Inc,,,2023-10-23 20:25:55,'2023-10-30 12:43:01')
1405,SLS Specialized Lendiong Services Ltd,,,2023-10-23 20:25:56,'2023-10-30 12:43:01')
1406,RBC Investor Service Trust,,,2023-10-23 20:25:56,'2023-10-30 12:43:01')
1407,2567133 Ontario Ltd,,,2023-10-23 20:25:56,'2023-10-30 12:43:01')
1408,One Young Street Inc,,,2023-10-23 20:25:56,'2023-10-30 12:43:01')
1409,HA Hornung Investments Ltd,,,2023-10-23 20:25:56,'2023-10-30 12:43:01')
1410,721312 Ontario Inc,,,2023-10-23 20:25:56,'2023-10-30 12:43:01')
1411,Controlex Corporatio,,,2023-10-23 20:27:00,'2023-10-30 12:43:01')
1412,Insurance Corporation of British Columbia,,,2023-10-23 20:27:00,'2023-10-30 12:43:01')
1413,Torhill Developments Inc,,,2023-10-23 20:27:00,'2023-10-30 12:43:01')
1414,Canstone Mortgage Fund LP,,,2023-10-23 20:27:00,'2023-10-30 12:43:01')
1415,WB Canada Partners IV (Int) MF Cor,,,2023-10-23 20:27:00,'2023-10-30 12:43:01')
1416,"WB Canada Partners IV MF, LLC",,,2023-10-23 20:27:00,'2023-10-30 12:43:01')
1417,Woodbourne Canada IV GP ULC,,,2023-10-23 20:27:00,'2023-10-30 12:43:01')
1418,Tonlu Holdings Ltd,,,2023-10-23 20:27:00,'2023-10-30 12:43:01')
1419,Parkmount Building Cor,,,2023-10-23 20:27:00,'2023-10-30 12:43:01')
1420,Silverstar Boulevard Properties Inc,,,2023-10-23 20:27:00,'2023-10-30 12:43:01')
1421,1185277 Ontario Inc,,,2023-10-23 20:27:00,'2023-10-30 12:43:01')
1422,Terranata Winston Churchill Inc,,,2023-10-23 20:27:01,'2023-10-30 12:43:01')
1423,1806778 Ontario Inc,,,2023-10-23 20:27:01,'2023-10-30 12:43:01')
1424,White Owl Properties Ltd,,,2023-10-23 20:27:01,'2023-10-30 12:43:01')
1425,2254762 Ontario Ltd,,,2023-10-23 20:27:01,'2023-10-30 12:43:01')
1426,Almore Capital Ltd,,,2023-10-23 20:27:01,'2023-10-30 12:43:01')
1427,Xuzi Canada Inc,,,2023-10-23 20:27:01,'2023-10-30 12:43:01')
1428,Arno International SARL,,,2023-10-23 20:27:02,'2023-10-30 12:43:01')
1429,Cosa-Nova Fashions Ltd,,,2023-10-23 20:27:02,'2023-10-30 12:43:01')
1430,1149948 Ontario Ltd,,,2023-10-23 20:27:02,'2023-10-30 12:43:01')
1431,Core Development Group Ltd,,,2023-10-23 20:27:02,'2023-10-30 12:43:01')
1432,Romspen Investment Cor,,,2023-10-23 20:27:02,'2023-10-30 12:43:01')
1433,Storcap 2 Inc,,,2023-10-23 20:27:30,'2023-10-30 12:43:01')
1434,AFFG Properties &amp; Investments Inc,,,2023-10-23 20:27:31,'2023-10-30 12:43:01')
1435,P &amp; A Paletta Giving Inc,,,2023-10-23 20:27:31,'2023-10-30 12:43:01')
1436,William Kutynec Excavating and Grading,,,2023-10-23 20:27:31,'2023-10-30 12:43:01')
1437,Build Toronto Holdings (Victoria Park) Inc,,,2023-10-23 20:27:31,'2023-10-30 12:43:01')
1438,Invar (Mississauga) Ltd,invartechnologies.com,,2023-12-02 13:41:58,'2023-10-30 12:43:01')
1439,1449208 Ontario Inc,,,2023-10-23 20:27:31,'2023-10-30 12:43:01')
1440,WJ Holdings Ltd,,,2023-10-23 20:27:32,'2023-10-30 12:43:01')
1441,609337 Ontario Inc,,,2023-10-23 20:27:32,'2023-10-30 12:43:01')
1442,"Wilmington Trust, National Associatio",,,2023-10-23 20:27:32,'2023-10-30 12:43:01')
1443,12077043 Canada Inc,,,2023-10-23 20:27:32,'2023-10-30 12:43:01')
1444,RCG Green Lane Northwest GP Inc,,,2023-10-23 20:27:32,'2023-10-30 12:43:01')
1445,2217467 Ontario Inc,,,2023-10-23 20:27:32,'2023-10-30 12:43:01')
1446,Hanseatic Holdings Ltd,,,2023-10-23 20:27:33,'2023-10-30 12:43:01')
1447,Stronach Consulting Cor,,,2023-10-23 20:27:33,'2023-10-30 12:43:01')
1448,1373365 Ontario Ltd,,,2023-10-23 20:27:33,'2023-10-30 12:43:01')
1449,Prince Charles Medical Centre Ltd,,,2023-10-23 20:28:01,'2023-10-30 12:43:01')
1450,Vancity Community Investment Bark,,,2023-10-23 20:28:01,'2023-10-30 12:43:01')
1451,Rego Developments &amp; Construction Ltd,,,2023-10-23 20:28:02,'2023-10-30 12:43:01')
1452,Ayt Cor,,,2023-10-23 20:28:02,'2023-10-30 12:43:01')
1453,The Equitable Life Insurance Company of Canada,,,2023-10-23 20:28:02,'2023-10-30 12:43:01')
1454,YF Capital Inc,,,2023-10-23 20:28:02,'2023-10-30 12:43:01')
1455,JG Rivard Ltd,,,2023-10-23 20:28:02,'2023-10-30 12:43:01')
1456,2443109 Ontario Inc,,,2023-10-23 20:28:02,'2023-10-30 12:43:01')
1457,9360-8024 Quebec Inc,,,2023-10-23 20:28:02,'2023-10-30 12:43:01')
1458,Canam Self Storage Inc,self.com,,2023-12-02 13:42:03,'2023-10-30 12:43:01')
1459,729171 Alberta Inc,,,2023-10-23 20:28:03,'2023-10-30 12:43:01')
1460,2296206 Ontario Ltd,,,2023-10-23 20:28:03,'2023-10-30 12:43:01')
1461,Creemore Financial Ltd,,,2023-10-23 20:28:03,'2023-10-30 12:43:01')
1462,Crerar Silverside Cor,,,2023-10-23 20:28:03,'2023-10-30 12:43:01')
1463,1597655 Ontario Inc,,,2023-10-23 20:28:04,'2023-10-30 12:43:01')
1464,401 and Dixon Properties Inc,,,2023-10-23 20:28:04,'2023-10-30 12:43:01')
1465,Owemanco Management Holding Cor,,,2023-10-23 20:29:49,'2023-10-30 12:43:01')
1466,Fast Capital Inc,,,2023-10-23 20:29:49,'2023-10-30 12:43:01')
1467,Yongemill Group Inc,,,2023-10-23 20:29:50,'2023-10-30 12:43:01')
1468,Greycan 14 Properties Inc,,,2023-10-23 20:29:50,'2023-10-30 12:43:01')
1469,13411133 Canada Inc,,,2023-10-23 20:29:50,'2023-10-30 12:43:01')
1470,WPC GP II Inc,,,2023-10-23 20:29:51,'2023-10-30 12:43:01')
1471,Church Extension Investors Fund Ltd,,,2023-10-23 20:29:51,'2023-10-30 12:43:01')
1472,Celernus Investment Partners Inc,,,2023-10-23 20:29:52,'2023-10-30 12:43:01')
1473,JSM Ltd,,,2023-10-23 20:29:52,'2023-10-30 12:43:01')
1474,The Canada Life Assurance Company,,,2023-10-23 20:29:52,'2023-10-30 12:43:01')
1475,Doyle Investments Cor,,,2023-10-23 20:29:52,'2023-10-30 12:43:01')
1476,Mallpaks Developments Ltd,,,2023-10-23 20:29:53,'2023-10-30 12:43:01')
1477,Forgetstone Mortgage Fund GP Inc,,,2023-10-23 20:29:53,'2023-10-30 12:43:01')
1478,Universal-Investment-Gesellschaft,,,2023-10-24 14:27:32,'2023-10-30 12:43:01')
1479,Murray &amp; Co Holdings Ltd,,,2023-10-24 14:27:32,'2023-10-30 12:43:01')
1480,Walmart BC Holding 2 ULC,,,2023-10-24 14:27:32,'2023-10-30 12:43:01')
1481,Toyota Credit Canada Inc,,,2023-10-24 14:27:32,'2023-10-30 12:43:01')
1482,Shipp Corp Ltd,,,2023-10-24 14:27:32,'2023-10-30 12:43:01')
1483,2 Fraser Avenue Finance Inc,,,2023-10-24 14:27:32,'2023-10-30 12:43:01')
1484,Canada Bread Co Ltd,grupobimbo.com,,2023-12-02 13:41:59,'2023-10-30 12:43:01')
1485,Stringbridge Investments Ltd,,,2023-10-24 14:27:32,'2023-10-30 12:43:01')
1486,Mady (Burlington) Development Cor,,,2023-10-24 14:27:32,'2023-10-30 12:43:01')
1487,Bridgewater Lakeshore Developer Inc,,,2023-10-24 14:27:32,'2023-10-30 12:43:01')
1488,Hamilton Health Sciences Foundatio,,,2023-10-24 14:27:33,'2023-10-30 12:43:01')
1489,Citibank Canada,citibank.com,,2023-12-02 13:41:59,'2023-10-30 12:43:01')
1490,Mattamy (Credit River) Ltd,,,2023-10-24 14:27:33,'2023-10-30 12:43:01')
1491,R Di Battista Investments Inc,,,2023-10-24 14:27:33,'2023-10-30 12:43:01')
1492,Giuseppe &amp; Rosetta Martino,,,2023-10-24 14:27:33,'2023-10-30 12:43:01')
1493,Alberta Treasury Branche,,,2023-10-24 14:27:33,'2023-10-30 12:43:01')
1494,CMP Investments Ltd,,,2023-10-24 14:27:33,'2023-10-30 12:43:01')
1495,CIBC Mortgage Inc,,,2023-10-24 14:27:34,'2023-10-30 12:43:01')
1496,First Gulf Industrial Developments Inc,,,2023-10-24 14:27:34,'2023-10-30 12:43:01')
1497,1264738 Ontario Ltd,,,2023-10-24 14:27:34,'2023-10-30 12:43:01')
1498,OTB Capital Inc,,,2023-10-24 14:27:34,'2023-10-30 12:43:01')
1499,1040 Islington Avenue Holdings Ltd,,,2023-10-24 14:27:34,'2023-10-30 12:43:01')
1500,Paul Livingsto,,,2023-10-24 14:27:34,'2023-10-30 12:43:01')
1501,Jade Milliken Holdings Ltd,,,2023-10-24 14:27:34,'2023-10-30 12:43:01')
1502,Kenneth Gordo,,,2023-10-24 14:27:35,'2023-10-30 12:43:01')
1503,Elhara Investments Ltd,,,2023-10-24 14:27:35,'2023-10-30 12:43:01')
1504,Mam Chestnut Park Hotel Lender LLC,,,2023-10-24 14:27:35,'2023-10-30 12:43:01')
1505,Liverton Hotels International Inc,,,2023-10-24 14:27:35,'2023-10-30 12:43:01')
1506,350 Hazelhurst Road GP Inc,,,2023-10-24 14:27:56,'2023-10-30 12:43:01')
1507,John Henry Smith Land Inc,,,2023-10-24 14:27:57,'2023-10-30 12:43:01')
1508,E-Lane Properties (Weber) Inc,,,2023-10-24 14:27:57,'2023-10-30 12:43:01')
1509,Calloway GP Inc,,,2023-10-24 14:27:57,'2023-10-30 12:43:01')
1510,PIRET (365 Passmore) Holdings Inc,,,2023-10-24 14:27:57,'2023-10-30 12:43:01')
1511,PIRET (120 Trillium Drive) Holdings Inc,,,2023-10-24 14:27:57,'2023-10-30 12:43:01')
1512,Armadale Co Ltd,,,2023-10-24 14:27:57,'2023-10-30 12:43:01')
1513,CF/OT Buttonville Properties Inc,,,2023-10-24 14:27:57,'2023-10-30 12:43:01')
1514,Diversified Capital Inc,,,2023-10-24 14:27:57,'2023-10-30 12:43:01')
1515,Skyline Commercial Real Estate Holdings Inc,,,2023-10-24 14:27:57,'2023-10-30 12:43:01')
1516,Esplanade 75 Inc,,,2023-10-24 14:27:57,'2023-10-30 12:43:01')
1517,551879 Ontario Ltd,,,2023-10-24 14:27:57,'2023-10-30 12:43:01')
1518,1570710 Ontario Ltd,,,2023-10-24 14:27:57,'2023-10-30 12:43:01')
1519,Mizrahi Development Group (The One) Inc,,,2023-10-24 14:27:57,'2023-10-30 12:43:01')
1520,Fifth Third Bank,53.com,,2023-12-02 13:41:59,'2023-10-30 12:43:01')
1521,Les Oeuvres Oblates de l&#039;Ontario,,,2023-10-24 14:27:58,'2023-10-30 12:43:01')
1522,Rosdin Holdings Ltd,,,2023-10-24 14:27:58,'2023-10-30 12:43:01')
1523,Sheridan Nurseries Ltd,sheridannurseries.com,,2023-12-02 13:41:59,'2023-10-30 12:43:01')
1524,State Bank India (Canada),,,2023-10-24 14:27:58,'2023-10-30 12:43:01')
1525,Alexander Christ,,,2023-10-24 14:27:58,'2023-10-30 12:43:01')
1526,Nutristock Cor,,,2023-10-24 14:27:59,'2023-10-30 12:43:01')
1527,KCAP Midland Inc,,,2023-10-24 14:27:59,'2023-10-30 12:43:01')
