293,Avison Young Commercial Real Estate Services,,,2023-10-12 11:24:52,'2023-10-30 12:42:05')
294,Rogers &amp; Trainor Commercial Realty,,,2023-10-12 11:24:54,'2023-10-30 12:42:05')
295,CBRE Windsor,,,2023-10-12 11:24:55,'2023-10-30 12:42:05')
296,Whitney Commercial Real Estate Services,,,2023-10-12 11:24:55,'2023-10-30 12:42:05')
297,Royal LePage Terrequity,terrequity.com,,2023-12-02 13:35:01,'2023-10-30 12:42:05')
298,Links Realty,,,2023-10-12 11:24:56,'2023-10-30 12:42:05')
299,Century 21 Explorer Realty,,,2023-10-12 11:24:56,'2023-10-30 12:42:05')
300,"RE/MAX Real Estate Centre, Sanjiv Khanna, 647-502-6375 CPM Realty Corp",,,2023-10-12 11:24:56,'2023-10-30 12:42:05')
301,Landpower Real Estate,landpower.ca,,2023-12-02 13:35:01,'2023-10-30 12:42:05')
302,Coldwell Banker Peter Benninger Realty,coldwellbanker.co.th,,2023-12-02 13:35:01,'2023-10-30 12:42:05')
303,Realty Executives Local Group,realtyexecutivesnorthbay.com,,2023-12-02 13:34:48,'2023-10-30 12:42:05')
304,Metropolitan Commercial Realty,metcomrealty.com,,2023-12-02 13:34:57,'2023-10-30 12:42:05')
305,Commercial Focus Realty Inc,cfrealty.ca,,2023-12-02 13:34:57,'2023-10-30 12:42:05')
306,"Mitchell Chang, Lorenzo DiGianfelice &amp; Jake Ringwald, 416-907-8282   Bosley Real Estate Ltd",,,2023-10-12 11:25:10,'2023-10-30 12:42:05')
307,Deerbrook Realty Inc,,,2023-10-12 11:25:11,'2023-10-30 12:42:05')
308,Reed Realty Inc,,,2023-10-12 11:25:13,'2023-10-30 12:42:05')
309,Century 21 Leading Edge Realty Inc,,,2023-10-12 11:25:57,'2023-10-30 12:42:05')
310,CMA Realty Ltd,cmarealty.ca,,2023-12-02 13:34:57,'2023-10-30 12:42:05')
311,Avison Young Real Estate Services,,,2023-10-12 11:25:58,'2023-10-30 12:42:05')
312,Kolt Keller Williams Real Estate Associates,,,2023-10-12 11:25:59,'2023-10-30 12:42:05')
313,Erie&#039;s Edge Real Estate Ltd,,,2023-10-12 11:27:09,'2023-10-30 12:42:05')
314,Spear Realty Inc,spearrealty.net,,2023-12-02 13:34:49,'2023-10-30 12:42:05')
315,Maven Commercial Real Estate,,,2023-10-12 11:27:10,'2023-10-30 12:42:05')
316,CBRE Limited,cbre.com,,2023-12-02 13:34:58,'2023-10-30 12:42:05')
317,Royal LePage Real Estate Services Inc,,,2023-10-12 11:27:27,'2023-10-30 12:42:05')
318,Bay Street Group Inc,,,2023-10-12 11:27:27,'2023-10-30 12:42:05')
319,Royal LePage Elite Realty,,,2023-10-12 11:27:27,'2023-10-30 12:42:05')
320,Jones Lang Lasalle Real Estate Services,jll.ca,,2023-12-02 13:34:58,'2023-10-30 12:42:05')
321,Real Broker Ontario Ltd,,,2023-10-12 11:27:31,'2023-10-30 12:42:05')
322,Sotheby&#039;s International Realty,,,2023-10-12 11:27:32,'2023-10-30 12:42:05')
323,RE/MAX Rise Executives,,,2023-10-12 11:27:32,'2023-10-30 12:42:05')
324,Armani &amp; Associates,,,2023-10-12 11:27:32,'2023-10-30 12:42:05')
325,Our Neighbourhood Realty Inc,,,2023-10-12 11:27:33,'2023-10-30 12:42:05')
326,Ally Commercial R.E. Inc,,,2023-10-12 11:27:33,'2023-10-30 12:42:05')
327,RE/MAX Crown Realty Inc,,,2023-10-12 11:27:33,'2023-10-30 12:42:05')
328,"Coupal Markou Commercial Real Estate: Christopher Coupal &amp; John Markou, 519-742-7000Cushman &amp; Wakefield Waterloo Region Ltd",,,2023-10-12 11:27:33,'2023-10-30 12:42:05')
329,Anzar Group Inc,,,2023-10-12 11:27:34,'2023-10-30 12:42:05')
330,Coldwell Banker Thompson Real Estate,,,2023-10-12 11:27:34,'2023-10-30 12:42:05')
331,Mysak Realty,mysakrealty.com,,2023-12-02 13:34:58,'2023-10-30 12:42:05')
332,Marcus &amp; Millichap Real Estate Investment Services,,,2023-10-12 11:27:35,'2023-10-30 12:42:05')
333,Sutton Group Heritage Realty Inc,,,2023-10-12 11:27:35,'2023-10-30 12:42:05')
334,"Harrison Livermore &amp; Chris Daly, 905-712-2100RE/MAX Premier Inc",,,2023-10-12 11:28:19,'2023-10-30 12:42:05')
335,Master&#039;s Choice Realty Inc,,,2023-10-12 11:28:19,'2023-10-30 12:42:05')
336,JUMP Realty Inc,,,2023-10-12 11:28:19,'2023-10-30 12:42:05')
337,RE/MAX Capital Diamond Realty,remax.com.ec,,2023-12-02 13:44:41,'2023-10-30 12:42:05')
338,RE/MAX Gold Realty Inc,,,2023-10-12 11:28:35,'2023-10-30 12:42:05')
339,Cooper &amp; Company Real Estate,,,2023-10-12 11:28:53,'2023-10-30 12:42:05')
340,"Jones Lang LaSalle Real Estate Services, Inc",,,2023-10-12 11:28:53,'2023-10-30 12:42:05')
341,Living Realty,,,2023-10-12 11:28:57,'2023-10-30 12:42:05')
342,Incompro Realty,incompro.ca,,2023-12-02 13:34:58,'2023-10-30 12:42:05')
343,Colliers Hotels,,,2023-10-12 11:29:16,'2023-10-30 12:42:05')
344,Cushman &amp; Wakefield Commercial Real Estate Services Inc,,,2023-10-12 11:29:16,'2023-10-30 12:42:05')
345,Colliers International Inc,,,2023-10-12 11:29:17,'2023-10-30 12:42:05')
346,JCD Commercial Realty,jcdrealtyinc.com,,2023-12-02 13:34:58,'2023-10-30 12:42:05')
347,StreetCity Realty Inc,,,2023-10-12 11:29:23,'2023-10-30 12:42:05')
348,Ellington Corporate Real Estate Advisors,,,2023-10-12 11:29:25,'2023-10-30 12:42:05')
349,Coldwell Banker Commercial Peter Benninger Realty,coldwellbanker.co.th,,2023-12-02 13:44:41,'2023-10-30 12:42:05')
350,Lee &amp; Associates Commercial Real Estate Services,,,2023-10-12 11:29:26,'2023-10-30 12:42:05')
351,Blair Blanchard Stapleton Ltd,bbsrealty.com,,2023-12-02 13:34:49,'2023-10-30 12:42:05')
352,RE/MAX,,,2023-10-12 11:29:32,'2023-10-30 12:42:05')
353,DW Gould Realty Advisors Inc,,,2023-10-12 11:29:33,'2023-10-30 12:42:05')
354,RE/MAX Realtron Realty Inc,,,2023-10-12 11:29:33,'2023-10-30 12:42:05')
355,Century 21 Green Realty,,,2023-10-12 11:29:47,'2023-10-30 12:42:05')
356,RE/MAX All-Stars Realty,,,2023-10-12 11:29:48,'2023-10-30 12:42:05')
357,M Commercial Realty,,,2023-10-12 11:29:57,'2023-10-30 12:42:05')
358,Royal LePage Team Realty,,,2023-10-12 11:29:58,'2023-10-30 12:42:05')
359,Coldwell Banker Commercial Integrity,,,2023-10-12 11:29:58,'2023-10-30 12:42:05')
360,Encore Advisors,,,2023-10-12 11:30:00,'2023-10-30 12:42:05')
361,Vanguard Realty Brokerage Corp.,vanguardrealty.ca,,2023-12-02 13:35:00,'2023-10-30 12:42:05')
362,Redwater Capital Realty Inc,,,2023-10-12 11:30:24,'2023-10-30 12:42:05')
363,Moffat Dunlap Real Estate,,,2023-10-12 11:30:27,'2023-10-30 12:42:05')
364,Sotheby&#039;s International,,,2023-10-12 11:30:27,'2023-10-30 12:42:05')
365,Keller Williams Legacies Realty Inc,,,2023-10-12 11:30:30,'2023-10-30 12:42:05')
366,RE/MAX Real Estate Centre Team Arora Realty,,,2023-10-12 11:30:42,'2023-10-30 12:42:05')
367,BRE Ltd,,,2023-10-21 22:15:35,'2023-10-30 12:42:05')
368,Royal LePage United Realty,,,2023-10-21 22:15:56,'2023-10-30 12:42:05')
369,Demone Realty Group Inc.,,,2023-10-23 20:25:54,'2023-10-30 12:42:05')
370,Savills,savills.com,,2023-12-02 13:41:56,'2023-10-30 12:42:05')
371,Royal Lepage Terriquity Brokerage,,,2023-10-23 20:25:55,'2023-10-30 12:42:05')
372,Rouse Realty Advisors,,,2023-10-23 20:25:56,'2023-10-30 12:42:05')
373,Mer/Ax Realty Inc,,,2023-10-23 20:27:01,'2023-10-30 12:42:05')
374,B &amp; M Losier Realty,,,2023-10-23 20:27:01,'2023-10-30 12:42:05')
375,Royal LePage State Realty,royallepagestate.ca,,2023-12-02 13:41:50,'2023-10-30 12:42:05')
376,Savills Canada,,,2023-10-23 20:27:02,'2023-10-30 12:42:05')
377,Alpha Omega Realty,,,2023-10-23 20:27:31,'2023-10-30 12:42:05')
378,Homelife New World Central Realty,,,2023-10-23 20:27:32,'2023-10-30 12:42:05')
379,RE/MAX Hallmark York Group,,,2023-10-23 20:27:33,'2023-10-30 12:42:05')
380,Acres Real Estate,acresrealestate.com,,2024-04-16 14:52:12,'2023-10-30 12:42:05')
381,Ambitious Realty Advisors,,,2023-10-23 20:28:01,'2023-10-30 12:42:05')
382,Century 21 Smartway,,,2023-10-23 20:28:01,'2023-10-30 12:42:05')
383,Royal Heritage Realty Ltd,,,2023-10-23 20:28:02,'2023-10-30 12:42:05')
384,Triple Net Realty Inc,nnnrealty.ca,,2023-12-02 13:41:50,'2023-10-30 12:42:05')
385,Homelife Miracle,,,2023-10-23 20:28:02,'2023-10-30 12:42:05')
386,Aimhome Realty Inc,,,2023-10-23 20:28:02,'2023-10-30 12:42:05')
387,Trinihill Realty Corp,,,2023-10-23 20:28:03,'2023-10-30 12:42:05')
388,Accretive Realty Partners,,,2023-10-23 20:28:03,'2023-10-30 12:42:05')
389,David Lang Real Estate,,,2023-10-23 20:28:03,'2023-10-30 12:42:05')
390,Royal LePage Royal City Realty,,,2023-10-23 20:28:04,'2023-10-30 12:42:05')
391,Brixton Commercial Realty,,,2023-10-23 20:29:50,'2023-10-30 12:42:05')
392,Royal LePage Realty Centre,,,2023-10-23 20:29:50,'2023-10-30 12:42:05')
393,HomeLife Broadway Realty,,,2023-10-23 20:29:50,'2023-10-30 12:42:05')
394,Prime Commercial Real Estate,primeidaho.com,,2023-12-02 13:41:50,'2023-10-30 12:42:05')
395,Homelife Best Choice Realty,thebestchoicerealty.com,,2023-12-02 13:41:57,'2023-10-30 12:42:05')
396,NAI Park Capital,,,2023-10-23 20:29:52,'2023-10-30 12:42:05')
397,Coldwell Banker Sarazen Realty,,,2023-10-23 20:29:52,'2023-10-30 12:42:05')
398,RE/MAX Professionals,,,2023-10-23 20:29:52,'2023-10-30 12:42:05')
399,DW Gould Realty Advisors,,,2023-10-23 20:29:52,'2023-10-30 12:42:05')
400,Save Max First Choice Real Estate,,,2023-10-23 20:29:52,'2023-10-30 12:42:05')
401,Matteis Realty,,,2023-10-23 20:29:52,'2023-10-30 12:42:05')
402,RE/MAX Legacy Realty,,,2023-10-24 14:27:33,'2023-10-30 12:42:05')
403,Spectrum Realty,,,2023-10-24 14:27:33,'2023-10-30 12:42:05')
404,"CB Richard Ellis: Frank Protomanni &amp; Fraser McKenna, 416-494-0600Colliers International",,,2023-10-24 14:27:33,'2023-10-30 12:42:05')
405,Heilbut Commercial Realty,,,2023-10-24 14:27:34,'2023-10-30 12:42:05')
406,RE/MAX Premier Realty,,,2023-10-24 14:27:56,'2023-10-30 12:42:05')
407,Cresa Capital Partners,dtz.com,,2023-12-02 13:41:57,'2023-10-30 12:42:05')
408,Homelife Cholkan Realty,,,2023-10-24 14:27:57,'2023-10-30 12:42:05')
409,DTZ,,,2023-10-24 14:27:58,'2023-10-30 12:42:05')
410,Ed Lowe Real Estate Inc,,,2023-10-24 14:27:58,'2023-10-30 12:42:05')
411,Atlantis Realty Services,atlantisrealty.com,,2023-12-02 13:41:57,'2023-10-30 12:42:05')
412,HomeLife/Vision Realty Inc,,,2023-10-24 14:28:20,'2023-10-30 12:42:05')
413,Stonecastle Realty Group,,,2023-10-24 14:28:20,'2023-10-30 12:42:05')
414,Triple Net Realty,,,2023-10-24 14:28:21,'2023-10-30 12:42:05')
415,Avison Young Multi-Residential Group,,,2023-10-24 14:28:40,'2023-10-30 12:42:05')
416,Coldwell Banker Integrity Realty,cbintegrity.com,,2023-12-02 13:41:51,'2023-10-30 12:42:05')
417,The Behar Group,thebehargroup.com,,2023-12-02 13:41:51,'2023-10-30 12:42:05')
418,Koble Commercial Real Estate &amp; Brokerage,,,2023-10-24 14:28:41,'2023-10-30 12:42:05')
419,RE/MAX Premier Inc,,,2023-10-24 14:28:41,'2023-10-30 12:42:05')
420,Paul Martin &amp; Company Ltd,,,2023-10-24 14:28:41,'2023-10-30 12:42:05')
421,MJ Lawson Real Estate,,,2023-10-24 14:28:42,'2023-10-30 12:42:05')
422,"Blair Blanchard Stapleton: Kevin McAleese &amp; Rod Wright, 905-634-4567Colliers International",,,2023-10-24 14:29:06,'2023-10-30 12:42:05')
423,Pantalone Realty Corporation Ltd,,,2023-10-24 14:29:06,'2023-10-30 12:42:05')
424,Avsion Young,avisonyoung.com,,2023-12-02 13:41:57,'2023-10-30 12:42:05')
425,Laceby Estate,,,2023-10-24 14:29:07,'2023-10-30 12:42:05')
426,Metropolitan Commercial Realty Inc,metcomrealty.com,,2023-12-02 13:35:01,'2023-10-30 12:42:05')
427,Century 21 President Realty Inc,,,2023-10-24 14:29:08,'2023-10-30 12:42:05')
428,PRO/COM Realty Corp,,,2023-10-24 14:29:08,'2023-10-30 12:42:05')
429,NAI Commercial,,,2023-10-24 14:29:08,'2023-10-30 12:42:05')
430,Cushman and Wakefield Ltd,cushwake.com,,2023-12-02 13:41:52,'2023-10-30 12:42:05')
431,Thomas L Johnson Realty,,,2023-10-24 14:29:08,'2023-10-30 12:42:05')
432,"Matt Picken, Brian Bastable, Nicholas Kendrew &amp; Tony Sandhu, 416-956-5200Avison Young",,,2023-10-24 14:30:26,'2023-10-30 12:42:05')
433,Compass Commercial Realty,,,2023-10-24 14:30:26,'2023-10-30 12:42:05')
434,Facilities Commercial Realty,,,2023-10-24 14:30:27,'2023-10-30 12:42:05')
435,The Behar Group Realty Inc,,,2023-10-24 14:30:27,'2023-10-30 12:42:05')
436,CB,,,2023-10-26 13:31:06,'2023-10-30 12:42:05')
437,District Realty Corp,,,2023-10-26 13:31:07,'2023-10-30 12:42:05')
438,Homelife 5 Star Realty,homelifeus.com,,2023-12-02 13:41:53,'2023-10-30 12:42:05')
439,Global Realty Partners,,,2023-10-26 13:31:07,'2023-10-30 12:42:05')
440,Sherwood Realty Group Inc,,,2023-10-26 13:31:08,'2023-10-30 12:42:05')
441,Homelife Premium One Realty Group,,,2023-10-26 13:31:08,'2023-10-30 12:42:05')
442,Homelife/Premium One Realty,,,2023-10-26 13:31:08,'2023-10-30 12:42:05')
443,Keller Williams Referred Realty,kellerwilliamspreferredrealty.com,,2023-12-02 13:41:57,'2023-10-30 12:42:05')
444,Nucorp Realty,,,2023-10-26 13:31:09,'2023-10-30 12:42:05')
445,P.G. Gagne Commercial Real Estate,,,2023-10-26 13:31:09,'2023-10-30 12:42:05')
446,RE/MAX Professionals Inc,,,2023-10-26 13:31:09,'2023-10-30 12:42:05')
447,Century 21 Kings Quay,,,2023-10-26 13:31:09,'2023-10-30 12:42:05')
448,Prosperity Land Realty,,,2023-10-26 13:31:09,'2023-10-30 12:42:05')
449,Green Realty,,,2023-10-26 13:31:10,'2023-10-30 12:42:05')
450,Nucorp Reality,,,2023-10-26 13:31:10,'2023-10-30 12:42:05')
451,Royal LePage,,,2023-10-26 13:31:11,'2023-10-30 12:42:05')
452,Sutton Group - Heritage Realty,sutton.com,,2023-12-02 13:41:57,'2023-10-30 12:42:05')
453,Stonebank Apartment Experts,locandro.com.au,,2023-12-02 13:41:57,'2023-10-30 12:42:05')
454,Skyview Realty,,,2023-10-26 13:31:39,'2023-10-30 12:42:05')
455,Skyview Realty Ltd,,,2023-10-26 13:31:39,'2023-10-30 12:42:05')
456,Ambitious Realty Advisors Inc,,,2023-10-26 13:31:39,'2023-10-30 12:42:05')
457,Harvey Kalles Real Estate Ltd,,,2023-10-26 13:31:39,'2023-10-30 12:42:05')
458,Coldwell Banker First Ottawa,firstottawarealty.com,,2023-12-02 13:41:57,'2023-10-30 12:42:05')
459,Royal LePage Action Realty,,,2023-10-26 19:27:24,'2023-10-30 12:42:05')
460,Milborne Real Estate,,,2023-10-26 19:27:49,'2023-10-30 12:42:05')
461,IPA Marcus &amp; Millichap,,,2023-10-26 19:27:50,'2023-10-30 12:42:05')
462,Lee &amp; Associates Realty,,,2023-10-26 19:27:51,'2023-10-30 12:42:05')
463,Sutton Group - Ottawa Realty,,,2023-10-26 19:27:51,'2023-10-30 12:42:05')
464,Decathalon Commercial Realty Corp,,,2023-10-26 19:27:52,'2023-10-30 12:42:05')
465,Revel Realty,,,2023-10-26 19:27:52,'2023-10-30 12:42:05')
466,Century 21 Insight Realty,,,2023-10-26 19:28:10,'2023-10-30 12:42:05')
467,Royal LePage Baird Real Estate,,,2023-10-26 19:28:10,'2023-10-30 12:42:05')
468,Cantor Realty Corp,,,2023-10-26 19:28:11,'2023-10-30 12:42:05')
469,Rivergate Realty,,,2023-10-26 19:28:11,'2023-10-30 12:42:05')
470,RE/MAX Hallmark,,,2023-10-26 19:28:12,'2023-10-30 12:42:05')
471,RE/MAX Twin City,,,2023-10-26 19:28:12,'2023-10-30 12:42:05')
472,Azcom Commercial Real Estate,,,2023-10-26 19:28:12,'2023-10-30 12:42:05')
473,Royal LePage Binder Real Estate,royallepagebinder.com,,2023-12-02 13:41:57,'2023-10-30 12:42:05')
474,Peak Realty,,,2023-10-26 19:28:13,'2023-10-30 12:42:05')
475,Sutton Group Security,,,2023-10-26 19:28:13,'2023-10-30 12:42:05')
476,RE/MAX Realtron,,,2023-10-26 19:28:13,'2023-10-30 12:42:05')
477,Royal LePage Macro Realty,royallepagemacro.ca,,2023-12-02 13:41:55,'2023-10-30 12:42:05')
478,RE/MAX Noblecorp,,,2023-10-26 19:28:14,'2023-10-30 12:42:05')
479,The Behar Group Realty,,,2023-10-26 19:28:14,'2023-10-30 12:42:05')
480,CLV Realty Corporation,,,2023-10-27 15:28:54,'2023-10-30 12:42:05')
481,Sutton Group - Select Realty Inc,,,2023-10-27 15:28:55,'2023-10-30 12:42:05')
482,Homelife/GTA Realty,,,2023-10-27 15:30:28,'2023-10-30 12:42:05')
483,Sutton Group - First Choice Realty,,,2023-10-27 15:33:35,'2023-10-30 12:42:05')
484,RE/MAX Realtron Realty,,,2023-10-27 15:33:35,'2023-10-30 12:42:05')
485,Sutton Group - Admiral Realty,,,2023-10-27 15:33:36,'2023-10-30 12:42:05')
486,Pointmark Real Estate Ltd,,,2023-10-29 16:27:48,'2023-10-30 12:42:05')
487,Shorn Realty Inc,locandro.com.au,,2023-12-02 13:41:57,'2023-10-30 12:42:05')
488,Cambridge Mercantile Realty,,,2023-10-29 16:27:49,'2023-10-30 12:42:05')
489,Sutton Group Admiral Realty,,,2023-10-29 16:29:05,'2023-10-30 12:42:05')
490,Sutton West Realty,,,2023-10-29 16:29:05,'2023-10-30 12:42:05')
491,Goudy Real Estate,goudyrealestatecorp.com,,2023-12-02 13:41:57,'2023-10-30 12:42:05')
492,Brixton Commercial Real Estate Corp,,,2023-10-29 16:29:26,'2023-10-30 12:42:05')
493,RE/MAX Unique Inc,,,2023-10-29 16:29:49,'2023-10-30 12:42:05')
494,Synercapital Real Estate Investment,,,2023-10-29 16:29:49,'2023-10-30 12:42:05')
495,Canada Group,,,2023-10-29 16:55:01,'2023-10-30 12:42:05')
496,Realcor,,,2023-10-29 16:55:01,'2023-10-30 12:42:05')
497,RE/MAX Commercial Focus Inc,,,2023-10-29 16:55:56,'2023-10-30 12:42:05')
498,Ed Lowe Real Estate,,,2023-10-29 16:56:12,'2023-10-30 12:42:05')
499,Sutton Group - Bayview Realty,,,2023-10-29 16:56:12,'2023-10-30 12:42:05')
500,Coldwell Banker Peter Benninger Real Estate,,,2023-10-29 16:56:30,'2023-10-30 12:42:05')
501,Keller Williams Golden Triangle Realty,,,2023-10-29 16:56:30,'2023-10-30 12:42:05')
502,The Apartment Specialists,locandro.com.au,,2023-12-02 13:41:57,'2023-10-30 12:42:05')
503,CLV Group,,,2023-10-29 16:56:58,'2023-10-30 12:42:05')
504,Avison Young National Apartment Team,,,2023-10-29 16:57:00,'2023-10-30 12:42:05')
505,Par-Med Realty,,,2023-10-29 16:57:15,'2023-10-30 12:42:05')
506,Coldwell Banker - Peter Benninger Realty,coldwellbanker.co.th,,2023-12-02 13:41:57,'2023-10-30 12:42:05')
507,Icon1 Realty Services Inc,,,2023-10-29 16:57:19,'2023-10-30 12:42:05')
508,Coldwell Banker Innovators Realty,,,2023-10-31 21:04:12,'2023-10-31 21:04:12')
509,Royal LePage Grand Valley Realty,,,2023-11-01 16:28:55,'2023-11-01 16:28:55')
510,GFA Realty,,,2023-11-01 16:28:56,'2023-11-01 16:28:56')
511,Wincorp Realty Inc,,,2023-11-01 16:28:56,'2023-11-01 16:28:56')
512,Chestnut Park West,,,2023-11-01 16:28:56,'2023-11-01 16:28:56')
513,Century 21 Leading Edge,,,2023-11-01 16:28:56,'2023-11-01 16:28:56')
514,Petrus Commercial Realty Corp,,,2023-11-01 16:28:56,'2023-11-01 16:28:56')
515,Hazelton Real Estate Inc,,,2023-11-01 16:28:56,'2023-11-01 16:28:56')
516,Royal LePage Commercial Westhaven,,,2023-11-01 16:28:57,'2023-11-01 16:28:57')
517,RE/MAX Jazz Inc,,,2023-11-01 16:28:57,'2023-11-01 16:28:57')
518,Homelife Landmark Realty,,,2023-11-01 16:28:57,'2023-11-01 16:28:57')
519,RE/MAX In The Hills,,,2023-11-01 16:28:57,'2023-11-01 16:28:57')
520,Sutton Group - Associates Realty Inc,,,2023-11-01 16:28:57,'2023-11-01 16:28:57')
521,Coldwell Banker Sarazen,,,2023-11-01 16:28:57,'2023-11-01 16:28:57')
522,The Vancor Group,,,2023-11-01 16:28:57,'2023-11-01 16:28:57')
523,RE/MAX Paramount Realty,,,2023-11-01 16:28:58,'2023-11-01 16:28:58')
524,Royal Canadian Realty,,,2023-11-01 16:28:58,'2023-11-01 16:28:58')
525,RE/MAX Hallmark Group,,,2023-11-01 16:28:58,'2023-11-01 16:28:58')
526,RE/MAX Gold,,,2023-11-01 16:28:58,'2023-11-01 16:28:58')
527,RE/MAX Affiliates Realty,,,2023-11-01 16:30:16,'2023-11-01 16:30:16')
528,Homelife Power Realty,,,2023-11-01 16:30:43,'2023-11-01 16:30:43')
529,RE/MAX Niagara Realty,,,2023-11-01 16:30:43,'2023-11-01 16:30:43')
530,Royal LePage Your Community,,,2023-11-01 16:30:43,'2023-11-01 16:30:43')
531,Savills Inc,,,2023-11-01 16:30:44,'2023-11-01 16:30:44')
532,Guaranteed Real Estate Services Inc,,,2023-11-01 16:30:44,'2023-11-01 16:30:44')
533,Coldwell Banker Southwest Realty,,,2023-11-01 16:30:44,'2023-11-01 16:30:44')
534,LC Platinum Realty,,,2023-11-01 16:30:45,'2023-11-01 16:30:45')
535,Century 21 First Canadian,,,2023-11-01 16:30:45,'2023-11-01 16:30:45')
536,Cosmopolitan Realty,,,2023-11-01 16:30:45,'2023-11-01 16:30:45')
537,City Commercial Realty,,,2023-11-01 16:30:45,'2023-11-01 16:30:45')
538,Homelife Professional Realty,,,2023-11-01 16:30:45,'2023-11-01 16:30:45')
539,Sutton Group Heritage,,,2023-11-01 16:30:45,'2023-11-01 16:30:45')
540,Keller Williams Portfolio,,,2023-11-01 16:30:45,'2023-11-01 16:30:45')
541,Sam McDadi Real Estate,,,2023-11-01 16:30:46,'2023-11-01 16:30:46')
542,Sutton Group Wallace Taylor Realty,,,2023-11-01 16:30:46,'2023-11-01 16:30:46')
543,Sutton Group Heritage Realty,,,2023-11-01 16:30:47,'2023-11-01 16:30:47')
544,RE/MAX Orillia (1996),,,2023-11-01 16:30:47,'2023-11-01 16:30:47')
545,Keller Williams Signature Realty,,,2023-11-01 16:30:47,'2023-11-01 16:30:47')
546,RE/MAX Quinte Ltd,,,2023-11-01 16:30:47,'2023-11-01 16:30:47')
547,Royal LePage Burloak,,,2023-11-01 16:30:47,'2023-11-01 16:30:47')
548,Cushman &amp; Wakefield Kingston Ltd,,,2023-11-01 16:30:47,'2023-11-01 16:30:47')
549,Forest Hill Real Estate,,,2023-11-01 16:30:48,'2023-11-01 16:30:48')
550,RE/MAX Excel Realty Ltd,,,2023-11-01 16:31:12,'2023-11-01 16:31:12')
551,TrilliumWest Real Estate,,,2023-11-01 16:31:34,'2023-11-01 16:31:34')
552,Catalyst Real Estate Brokerage,,,2023-11-01 16:31:34,'2023-11-01 16:31:34')
553,James Power Real Estate Inc,,,2023-11-01 16:31:35,'2023-11-01 16:31:35')
554,Realty Executives of Sudbury Ltd,,,2023-11-01 16:31:35,'2023-11-01 16:31:35')
555,Royal LePage NRC Realty,,,2023-11-01 16:31:35,'2023-11-01 16:31:35')
556,McCarroll Real Estate Team,,,2023-11-01 16:31:35,'2023-11-01 16:31:35')
557,Royal LePage Supreme Realty,,,2023-11-01 19:36:44,'2023-11-01 19:36:44')
558,Sutton Group-Associates Realty Inc,,,2023-11-01 19:36:44,'2023-11-01 19:36:44')
559,Intercity Realty Inc,,,2023-11-01 19:36:44,'2023-11-01 19:36:44')
560,Cityscape Real Estate Ltd,,,2023-11-01 19:36:44,'2023-11-01 19:36:44')
561,Royal LePage New Concept,,,2023-11-01 19:36:45,'2023-11-01 19:36:45')
562,Homelife Maple Leaf Realty,,,2023-11-01 19:36:45,'2023-11-01 19:36:45')
563,Urban Avenue Realty,,,2023-11-01 19:36:45,'2023-11-01 19:36:45')
564,Keller Williams Signature,,,2023-11-01 19:36:46,'2023-11-01 19:36:46')
565,TD Cornerstone,,,2023-11-01 19:36:46,'2023-11-01 19:36:46')
566,Sutton Group - Masters Realty,sutton.com,,2023-12-02 13:42:11,'2023-11-02 17:54:46')
567,Sutton Group - Associates Realty,,,2023-11-02 17:54:46,'2023-11-02 17:54:46')
568,Coldwell Banker Real Estate Centre,,,2023-11-02 17:54:46,'2023-11-02 17:54:46')
569,RE/MAX Lakeshore Realty,,,2023-11-02 17:54:46,'2023-11-02 17:54:46')
570,"Brent Rudell &amp; Andrew Johnson, 519-438-5608 Sutton Group Preferred Realty",,,2023-11-02 17:54:47,'2023-11-02 17:54:47')
571,Go West Realty,,,2023-11-02 17:54:47,'2023-11-02 17:54:47')
572,Sutton Group Masters Realty,,,2023-11-02 17:54:47,'2023-11-02 17:54:47')
573,Synercapital Investment Realty,,,2023-11-02 17:54:48,'2023-11-02 17:54:48')
574,Sutton Group Elite Realty,,,2023-11-02 17:54:48,'2023-11-02 17:54:48')
575,Masterson Realty,,,2023-11-02 17:54:48,'2023-11-02 17:54:48')
576,Ekort Realty Ltd,ekortrealty.com,,2023-12-02 13:42:05,'2023-11-02 17:54:48')
577,RE/MAX Champions Realty,remax.com,,2023-12-02 13:42:11,'2023-11-02 17:54:49')
578,Royal LePage Estate Realty,,,2023-11-02 17:54:50,'2023-11-02 17:54:50')
579,Rock Star Real Estate,,,2023-11-02 17:54:50,'2023-11-02 17:54:50')
580,Sutton Group - Innovative Realty,,,2023-11-02 17:54:50,'2023-11-02 17:54:50')
581,Sutton Group - Associated Realty,,,2023-11-02 17:54:50,'2023-11-02 17:54:50')
582,Century 21 Regal Realty,,,2023-11-02 17:54:50,'2023-11-02 17:54:50')
583,Keller Williams Integrity Realty,,,2023-11-02 17:54:50,'2023-11-02 17:54:50')
584,U Realty Group,,,2023-11-02 17:54:51,'2023-11-02 17:54:51')
585,District Commercial Corp,,,2023-11-02 17:54:51,'2023-11-02 17:54:51')
586,StreetCity Realty,,,2023-11-02 17:54:51,'2023-11-02 17:54:51')
587,Royal LePage Performance Realty,,,2023-11-02 17:54:51,'2023-11-02 17:54:51')
588,CPM Realty,,,2023-11-02 17:54:51,'2023-11-02 17:54:51')
589,Keller Williams Advantage Realty,,,2023-11-02 17:54:52,'2023-11-02 17:54:52')
